image_id,fname,caption,gt,mentioned,wrong,is_hall
84752,000000084752.jpg,"a red, black and white jet is on top of two cement posts",airplane|car|truck,airplane,,False
85089,000000085089.jpg,several people hold wine glasses over one another,person|wine glass,person|wine glass,,False
85157,000000085157.jpg,several people sit at a table for an meal,bowl|chair|cup|dining table|fork|person|pizza,person|dining table,,False
85195,000000085195.jpg,a cake slice with a fork on a plate,cake|dining table|fork|orange,cake|fork,,False
85329,000000085329.jpg,an image of a woman with a weird face and nose piercings,person|tie,person,,False
85376,000000085376.jpg,a green motorcycle is parked next to a lamp post,car|motorcycle|person|truck,motorcycle,,False
85478,000000085478.jpg,a polar bear swimming in a pool of water,bear,bear,,False
85576,000000085576.jpg,"a restroom stall with a toilet, a paper roll and a roll of toilet paper",bowl|toilet,toilet|toilet,,False
85665,000000085665.jpg,a colorful kite flying in the sky on a white background,kite,kite,,False
85682,000000085682.jpg,many skiers gathered on a ski slope during the day,person|skis,person|skis,,False
85772,000000085772.jpg,a young man in blue shirt playing tennis,person|sports ball|tennis racket,person,,False
85823,000000085823.jpg,two zebras are grazing in a grassy field,horse|zebra,zebra,,False
85911,000000085911.jpg,a kite lying on its side in a body of water,kite|person,kite,,False
86220,000000086220.jpg,a car parked in front of a train behind a fence,bus|car|person|train,car|train,,False
86483,000000086483.jpg,a street sign in front of a brick building,car|person,,,False
86582,000000086582.jpg,woman is pouring a jug onto a laptop,dining table|keyboard|laptop|mouse|person|potted plant,person|laptop,,False
86755,000000086755.jpg,a skier in skis moving along the snowy trail,backpack|person|skis,person|skis,,False
86956,000000086956.jpg,two girls and a man holding a baseball bat,baseball bat|couch|handbag|person,person|person|baseball bat,,False
87038,000000087038.jpg,two men doing tricks on skateboards while one person jumps into the air,bicycle|person|skateboard,person|skateboard|person,,False
87144,000000087144.jpg,an old couple and a toddler on a park bench,bench|car|handbag|person,bench,,False
87244,000000087244.jpg,an old fire hydrant in front of a building,bench|fire hydrant|person,fire hydrant,,False
87470,000000087470.jpg,a herd of cattle walking down a road,cow|horse|person,cow,,False
87476,000000087476.jpg,a man wearing a helmet walking behind a child on a skateboard,person|skateboard|surfboard,person|person|skateboard,,False
87742,000000087742.jpg,a vase with some feathers on a table,bird|dining table|vase,vase|dining table,,False
87875,000000087875.jpg,a blue and white fire hydrant surrounded by green plants,fire hydrant,fire hydrant,,False
88040,000000088040.jpg,a table with plates of food and a glass of tea,bottle|bowl|cup|dining table|fork|knife|spoon,dining table,,False
88218,000000088218.jpg,street signs attached to a light post on haight street,traffic light,,,False
88250,000000088250.jpg,two elephants are touching each other in the wilderness,elephant|person,elephant,,False
88265,000000088265.jpg,a horse drawn carriage on a dirt path,horse,horse,,False
88269,000000088269.jpg,a grilled cheese and tomato soup on a plate with two slices of sandwich,bowl|sandwich|spoon,sandwich,,False
88345,000000088345.jpg,a woman smiles in front of some branches on top of her head,clock|person,person,,False
88432,000000088432.jpg,a street sign and a fire hydrant on a corner,car|fire hydrant|traffic light|truck,fire hydrant,,False
88462,000000088462.jpg,a long yellow school bus driving down the road,bus|car|stop sign,,,False
88485,000000088485.jpg,"man holding yellow and white frisbee in foreground, urban building in background",frisbee|person,person|frisbee,,False
88848,000000088848.jpg,various photos with a women and four different types of fire hydrant,backpack|boat|fire hydrant|handbag|person,person|fire hydrant,,False
88951,000000088951.jpg,a man and a dog resting on a park bench in the sun,bench|dog|person,person|dog|bench,,False
88970,000000088970.jpg,a man reaching up to hit a tennis ball,person|sports ball|tennis racket,person|sports ball,,False
89045,000000089045.jpg,"a couch, piano and table in a living room",book|chair|clock|couch|dining table|person|potted plant|vase,couch|dining table,,False
89078,000000089078.jpg,"a girl on her skis, posing for the camera",person|snowboard,person|skis,skis,True
89271,000000089271.jpg,the cat wears a hat with orange and brown patterns,cat|chair|orange,cat|orange,,False
89296,000000089296.jpg,a man in red is swinging a baseball bat,baseball bat|person|sports ball,person|baseball bat,,False
89556,000000089556.jpg,a couple of vehicles parked on a side walk,car|fire hydrant|truck,,,False
89648,000000089648.jpg,people sitting in black chairs using their cell phones,backpack|book|cell phone|chair|laptop|person,person|chair|cell phone,,False
89670,000000089670.jpg,a cake that is sitting on a plate,bottle|cake|sandwich|spoon,cake,,False
89697,000000089697.jpg,a man and woman sitting on a bench in a park,bench|person,person|person|bench,,False
89761,000000089761.jpg,an old toilet is shown in front of a large tree,bowl|chair|toilet,toilet,,False
89880,000000089880.jpg,two dogs on a grassy field fighting over each other,dog,dog,,False
90003,000000090003.jpg,two dogs playing with a red frisbee in a grassy field,dog|frisbee|orange,dog|frisbee,,False
90062,000000090062.jpg,a black and white cow is standing near a pile of wood,cow,cow,,False
90108,000000090108.jpg,a bathroom with blue walls and tan tiles,bottle|sink|toilet,,,False
90155,000000090155.jpg,a train going down a track near grass,car|train,train,,False
90208,000000090208.jpg,a green double decker bus with another red bus in the back,bus,,,False
90284,000000090284.jpg,a woman is playing tennis on a clay court,person|sports ball|tennis racket,person,,False
90631,000000090631.jpg,colorful aircraft flying in the sky with smoke,airplane,airplane,,False
90891,000000090891.jpg,a group of people looking at banana's being sold,banana|person,person|banana,,False
90956,000000090956.jpg,the skier is traveling down a hill in a competitive event,person|skis,person,,False
91406,000000091406.jpg,a group of women standing next to a table with pizza,book|chair|dining table|knife|person|pizza|tv,person|dining table|pizza,,False
91495,000000091495.jpg,a player catches a ball while the other player runs to second base,baseball glove|person|sports ball,person|sports ball|person,,False
91500,000000091500.jpg,two young men sitting in chairs playing with a wii controller,bottle|bowl|chair|cup|dining table|person|pizza|remote|sink,person|chair,,False
91615,000000091615.jpg,"a kitchen with granite counter tops, stainless steel appliances and wooden cabinets",book|bottle|bowl|cup|microwave|oven|sink|tv|vase,,,False
91619,000000091619.jpg,a stop sign on the sidewalk is posted near a pole,stop sign,stop sign,,False
91654,000000091654.jpg,the bowl is filled with noodles and meat,bowl|dining table|orange|spoon,bowl,,False
91779,000000091779.jpg,three chili hot dogs sitting on top of paper wrapped in paper,bowl|chair|cup|dining table|hot dog|sandwich,hot dog,,False
91921,000000091921.jpg,an adult zebra and two smaller zebras on some grass,zebra,person|zebra|zebra,person,True
92053,000000092053.jpg,three plates are shown on the table with food,bowl|cup|dining table|donut|fork|knife|person|sandwich|spoon,dining table,,False
92091,000000092091.jpg,a child brushing her teeth while holding a teddy bear,boat|chair|couch|person|teddy bear|toothbrush|tv,person|teddy bear,,False
92124,000000092124.jpg,a bathroom with an orange shower curtain and sink,bottle|orange|sink|toilet,orange|sink,,False
92177,000000092177.jpg,a blue cake with a surfboard and palm trees on top,cake|surfboard,cake|surfboard,,False
92416,000000092416.jpg,a young man in suit is holding a beer bottle,boat|bottle|person|tie,person|bottle,,False
92660,000000092660.jpg,pizza with melted cheese and broccoli on it,bottle|broccoli|cup|pizza,pizza|broccoli,,False
92839,000000092839.jpg,a white bear relaxes on the rocks and looks up,bear,bear,,False
92939,000000092939.jpg,a couple standing in front of a wedding cake,cake|chair|cup|knife|person|wine glass,cake,,False
93154,000000093154.jpg,a wet street with many signs in the distance,bicycle|car|traffic light,,,False
93261,000000093261.jpg,two people are preparing a kite on the beach,kite|person,person|kite,,False
93353,000000093353.jpg,someone holding food that looks like a sandwich,book|chair|hot dog|person|sandwich,sandwich,,False
93437,000000093437.jpg,an older man wearing a jacket and hat,book|bottle|chair|clock|cup|dining table|person|vase,person,,False
93717,000000093717.jpg,skateboarder doing trick while at the skate park,bicycle|person|skateboard,person,,False
93965,000000093965.jpg,the zebras are standing on the grass near some bushes,zebra,zebra,,False
94157,000000094157.jpg,tall building with an ornate clock tower near many people walking,clock|person,clock|person,,False
94185,000000094185.jpg,the bear outside of the store is holding an advertisement,bear|person|teddy bear,bear,,False
94326,000000094326.jpg,a large white sculpture of a man holding a giant paper mache,bench|person,person,,False
94336,000000094336.jpg,a calico cat sitting in the bathroom sink,cat|sink,cat|sink,,False
94614,000000094614.jpg,a person in snowsuit skiing down a mountain,backpack|person|skis,person,,False
94751,000000094751.jpg,an intersection that has traffic lights and street signs near by,bench|car|person|traffic light,traffic light,,False
94852,000000094852.jpg,an elephant and its calf grazing in the field,elephant|person,elephant|cow,cow,True
94871,000000094871.jpg,a girl in blue jacket standing next to some sheep,handbag|person|sheep,person|sheep,,False
94944,000000094944.jpg,three snowboarders standing on the ski slope and their snowboards,backpack|person|skis|snowboard,person|skis|snowboard,,False
95069,000000095069.jpg,a large building with a clock tower on top,clock,clock,,False
95155,000000095155.jpg,a man wearing a red jacket snowboarding down a hill,person|snowboard,person,,False
95707,000000095707.jpg,cake items laid out in an aluminum baking pan,bowl|cake|dining table|knife|train,cake,,False
95786,000000095786.jpg,three clay vases one is red and the other is white,bowl|cup|dining table|vase,vase,,False
95843,000000095843.jpg,a large blue and white double decker bus,bus,,,False
95862,000000095862.jpg,a baseball game is being played in a stadium,baseball bat|baseball glove|person,,,False
95899,000000095899.jpg,a sign that reads fort york blvd next to a tall crane,stop sign,,,False
96001,000000096001.jpg,the contents of an open book with green umbrella on display,book|bowl|dining table|umbrella,book|umbrella,,False
96427,000000096427.jpg,two young boys are playing tennis in an indoor gym,person|tennis racket,person,,False
96493,000000096493.jpg,a young boy sitting on a couch with a remote control,couch|person|remote|tv,person|couch|remote,,False
96549,000000096549.jpg,large airliner taxiing on a run way at night,airplane,,,False
96825,000000096825.jpg,a cross country skier on a snowy trail,backpack|person|skis,person,,False
96960,000000096960.jpg,a polar bear underwater in an exhibit with rock wall and water,bear,bear,,False
97022,000000097022.jpg,a kitchen with hard wood floors and metallic appliances,microwave|oven|sink|toaster|tv,,,False
