image_id,fname,caption
188439,000000188439.jpg,a truck with a load of sticks on the back
188465,000000188465.jpg,a baseball player is swinging a bat at a ball
188592,000000188592.jpg,a baby sitting on a blanket eating an apple
188689,000000188689.jpg,a boat sitting on top of a sandy beach
188906,000000188906.jpg,a banana is on a plate with some food
189078,000000189078.jpg,a white plate topped with fruit on top of a table
189213,000000189213.jpg,a pile of furniture sitting on the side of a road
189226,000000189226.jpg,a red fire hydrant sitting on the side of a road
189310,000000189310.jpg,a living room with a chair and a lamp
189436,000000189436.jpg,a large teddy bear sitting on a table
189451,000000189451.jpg,a piece of chocolate cake on a plate with a knife and fork
189475,000000189475.jpg,a woman sitting at a table with a child
189698,000000189698.jpg,a street sign on a pole on a street
189752,000000189752.jpg,a person eating a slice of pizza with a fork
189775,000000189775.jpg,a man standing on a tennis court holding a racquet
189806,000000189806.jpg,a cat sitting on the floor next to a dog
189820,000000189820.jpg,a desk with a chair and a computer
189828,000000189828.jpg,a plane flying over a tree with a sky background
190007,000000190007.jpg,a man riding a wave on top of a surfboard
190140,000000190140.jpg,a man and a dog on a boat in the water
190236,000000190236.jpg,a room with a desk and a chair
190307,000000190307.jpg,a woman in a wet suit riding a wave on a surfboard
190637,000000190637.jpg,a young boy laying on a couch holding a remote
190648,000000190648.jpg,a bed room with two beds and a chair
190676,000000190676.jpg,a group of people standing around a plane
190753,000000190753.jpg,a group of people sitting on top of a bench
190756,000000190756.jpg,a person on a dirt bike in the air
190841,000000190841.jpg,a man riding a skateboard down the side of a ramp
190853,000000190853.jpg,a person holding a half eaten banana on a plate
190923,000000190923.jpg,a woman is standing on the sidewalk near a traffic light
191013,000000191013.jpg,a large clock on the side of a building
191288,000000191288.jpg,a person riding a horse jumping over an obstacle
191471,000000191471.jpg,a stop sign with rain drops on it
191580,000000191580.jpg,a plate of food with broccoli and a fork
191614,000000191614.jpg,two horses are jumping over a fence in a field
191672,000000191672.jpg,a man riding a wave on top of a surfboard
191761,000000191761.jpg,a plate of fruit with two butterflies on it
191845,000000191845.jpg,a group of people walking across a street holding umbrellas
192047,000000192047.jpg,a bathroom sink with a mirror above it
192191,000000192191.jpg,a pizza sitting inside of a stove top oven
192607,000000192607.jpg,a man standing next to a truck on a dirt road
192670,000000192670.jpg,a young boy swinging a baseball bat at a ball
192699,000000192699.jpg,a man and a woman on a motorcycle in the woods
192716,000000192716.jpg,a stop sign with graffiti on it in front of a house
192871,000000192871.jpg,a glass bowl filled with oranges and apples
192904,000000192904.jpg,a tray with two cups of coffee and a plate of food
192964,000000192964.jpg,a man flying through the air while riding a skateboard
193162,000000193162.jpg,a man on a four wheeler with a cow and two goats
193181,000000193181.jpg,a baseball player holding a bat on a field
193245,000000193245.jpg,a group of people flying kites in a field
193348,000000193348.jpg,a baby is brushing his teeth in the bathroom
193429,000000193429.jpg,a man sitting in the snow with a snowboard
193494,000000193494.jpg,a bed in a room with blue plastic coverings
193674,000000193674.jpg,a man and a dog are standing on a surfboard in the water
193717,000000193717.jpg,a red fire hydrant on a city street
193743,000000193743.jpg,a man holding a tennis racquet on a tennis court
193884,000000193884.jpg,a stop sign on a pole in a street
193926,000000193926.jpg,"a collage of photos showing bananas, bananas, and a banana holder"
194216,000000194216.jpg,a bear and two cubs walking on a fallen tree
194471,000000194471.jpg,a man riding a skateboard on a ramp
194506,000000194506.jpg,two bears are playing in the water together
194716,000000194716.jpg,a woman holding a baby in her arms
194724,000000194724.jpg,a pizza on a plate with a soda and a newspaper
194746,000000194746.jpg,a hot dog is being cooked in an oven
194832,000000194832.jpg,a bus with seats and a television on the wall
194875,000000194875.jpg,a group of motorcycles parked next to each other
194940,000000194940.jpg,a table with three bowls of food and a coffee cup
195045,000000195045.jpg,a chair sitting in the grass near a tree
195165,000000195165.jpg,a bathroom with a sink and a mirror
195754,000000195754.jpg,"a living room with a couch, chair, television and fireplace"
195842,000000195842.jpg,a woman standing in a living room holding a nintendo wii game controller
195918,000000195918.jpg,a desk with a laptop and a desktop computer
196009,000000196009.jpg,two carrots and a spoon on a table
196141,000000196141.jpg,a baseball player swinging a bat at a ball
196185,000000196185.jpg,a large jetliner flying through a cloudy sky
196442,000000196442.jpg,a man flying through the air while riding skis
196754,000000196754.jpg,a stop sign is seen through a window
196759,000000196759.jpg,a white van with a blue sky background and a picture of a cloud on the
196843,000000196843.jpg,a bus with a colorful advertisement on the side of it
197004,000000197004.jpg,a sandwich with meat and vegetables on a plate
197022,000000197022.jpg,two pizzas on a wooden cutting board with a knife
197388,000000197388.jpg,a group of people riding skis down a snow covered slope
197528,000000197528.jpg,a cat sitting in a window sill looking out
197658,000000197658.jpg,a baseball player is bending down to catch a ball
197796,000000197796.jpg,"a bathroom with a sink, towel rack and a mirror"
197870,000000197870.jpg,a white chicken standing under a bench in a park
198489,000000198489.jpg,a little girl standing on the sidewalk holding an umbrella
198510,000000198510.jpg,a man walking down a train track towards a train
198641,000000198641.jpg,a black cat sitting on a desk next to two monitors
198805,000000198805.jpg,a yellow truck parked in a parking lot
198915,000000198915.jpg,a street sign on a pole with a tree in the background
198928,000000198928.jpg,a woman standing next to a street light
198960,000000198960.jpg,a group of sheep standing next to each other on a field
199055,000000199055.jpg,a man in a vest and sunglasses on a skateboard
199236,000000199236.jpg,a man in a knight costume riding a horse
199310,000000199310.jpg,a man holding a tennis racket in his hand
199395,000000199395.jpg,a person is flying a kite on the beach
199442,000000199442.jpg,a man riding a wave on top of a surfboard
199551,000000199551.jpg,a small child laying on a bed with a pink flowered comforter
199681,000000199681.jpg,a stuffed animal is in a microwave oven
199771,000000199771.jpg,a group of people standing around a table with food
199977,000000199977.jpg,a plane flying in the sky with a cloud of smoke coming out of it
200152,000000200152.jpg,a street sign is lit up at night
200162,000000200162.jpg,a train is traveling down the tracks under some lights
200252,000000200252.jpg,two green shoes are on a bed
200421,000000200421.jpg,a young boy wearing a birthday hat holding a tennis racket
200667,000000200667.jpg,a cow is standing in a room with a metal structure
200839,000000200839.jpg,a bus with a library advertisement on the side of it
200961,000000200961.jpg,a man in a field with a frisbee
201025,000000201025.jpg,two elephants walking through a forest with trees
201072,000000201072.jpg,a man holding a tennis racquet on a tennis court
201148,000000201148.jpg,a train is coming down the tracks near a building
201418,000000201418.jpg,a man standing next to a luggage carousel
201426,000000201426.jpg,two boys sitting at a table with pizza and cups
201646,000000201646.jpg,a man sitting on a couch holding a nintendo wii controller
201676,000000201676.jpg,a group of zebras standing in a field
201775,000000201775.jpg,a bathroom with three urinals and a sink
201934,000000201934.jpg,a bus parked next to a fence near a street
202001,000000202001.jpg,a woman sitting on a couch holding a cell phone
202228,000000202228.jpg,a man taking a selfie in a mirror
202339,000000202339.jpg,a man in a suit and tie is walking with a bag
202445,000000202445.jpg,a cat laying on a bed with a blanket
203095,000000203095.jpg,a cutting board with raw meat and vegetables on it
203294,000000203294.jpg,a bus with a cat painted on the side of it
203317,000000203317.jpg,a red bike parked next to a door with graffiti on it
203389,000000203389.jpg,a group of people riding on the back of a motorcycle
203488,000000203488.jpg,a parking meter next to a tree with a sign on it
203546,000000203546.jpg,a bear splashes water in a pool of water
203580,000000203580.jpg,a colorful umbrella is on the side of a building
203629,000000203629.jpg,a man sitting at a table with a newspaper and a cell phone
203639,000000203639.jpg,a woman in a dress and a red tie
203864,000000203864.jpg,two men playing tennis on a tennis court
203931,000000203931.jpg,a baseball player holding a bat on a field
204186,000000204186.jpg,a man riding a red four wheeler on top of a grass covered field
204329,000000204329.jpg,a surfboard sticking out of the sand on a beach
204871,000000204871.jpg,a red fire hydrant with a sticker of a dog and a cat on
205105,000000205105.jpg,a man is playing tennis on a tennis court
205282,000000205282.jpg,a group of giraffes standing in a field
205289,000000205289.jpg,an old truck is parked in a field
205324,000000205324.jpg,a man is running to catch a frisbee
205333,000000205333.jpg,a group of people standing on top of a snow covered slope
205401,000000205401.jpg,a small plane is sitting in the water
205514,000000205514.jpg,a living room with a tv and a lot of furniture
